year,province,battle,adjacent_battle,road_battle,lagged_battle,peace_years,neighbors,area,region_tousan,region_toukai,region_hokuriku,region_kinai,region_nankai,region_sanin,region_sanyou,region_saikai,terrain_ruggedness
1510,bicchu,0,0,0,0,19,4,2638.75,0,0,0,0,0,0,1,0,184.23
1510,bingo,0,0,0,0,39,5,3715.59,0,0,0,0,0,0,1,0,166.73
1510,bizen,0,0,0,0,22,3,1820.08,0,0,0,0,0,0,1,0,145.03
1510,bungo,0,1,1,0,5,5,5401.68,0,0,0,0,0,0,0,1,210.23
1510,buzen,0,1,1,1,1,2,2103.64,0,0,0,0,0,0,0,1,177.36
1510,chikugo,0,1,1,0,3,4,1275.43,0,0,0,0,0,0,0,1,136.77
1510,chikuzen,0,1,1,1,1,4,2492.58,0,0,0,0,0,0,0,1,162.61
1510,dewa,0,1,1,0,44,2,18401.59,1,0,0,0,0,0,0,0,190.97
1510,ecchu,0,1,1,0,4,5,4246.09,0,0,1,0,0,0,0,0,325.31
1510,echigo,1,0,0,1,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1510,echizen,0,1,1,0,3,5,3298.5,0,0,1,0,0,0,0,0,273.09
1510,harima,0,0,0,0,11,6,4211.55,0,0,0,0,0,0,1,0,187.01
1510,hida,0,0,0,0,44,5,4195.8,1,0,0,0,0,0,0,0,385.48
1510,higo,0,0,0,1,1,4,7324.94,0,0,0,0,0,0,0,1,211.91
1510,hitachi,0,1,1,0,8,3,5562.37,0,1,0,0,0,0,0,0,72.34
1510,hizen,0,1,1,0,3,2,4760.32,0,0,0,0,0,0,0,1,167.53
1510,houki,0,0,0,0,30,5,2036.37,0,0,0,0,0,1,0,0,213.27
1510,hyuuga,0,1,0,0,16,4,8227.16,0,0,0,0,0,0,0,1,252.52
1510,iga,0,1,0,0,8,4,885.44,0,1,0,0,0,0,0,0,171.69
1510,inaba,0,0,0,0,21,4,1432.43,0,0,0,0,0,1,0,0,270.71
1510,ise,0,1,1,1,1,7,3506.41,0,1,0,0,0,0,0,0,201.76
1510,iwami,0,0,0,0,44,5,3760.11,0,0,0,0,0,1,0,0,217.38
1510,iyo,0,1,1,0,44,3,5461.32,0,0,0,0,1,0,0,0,316.54
1510,izu,0,0,0,0,17,2,1470.43,0,1,0,0,0,0,0,0,260.25
1510,izumi,0,0,0,0,9,3,738.87,0,0,0,1,0,0,0,0,131.45
1510,izumo,0,0,0,0,24,3,2687.53,0,0,0,0,0,1,0,0,155.56
1510,kaga,0,0,0,0,22,4,2171.04,0,0,1,0,0,0,0,0,248.98
1510,kai,0,1,0,0,2,4,4471.08,0,1,0,0,0,0,0,0,394.21
1510,kawachi,0,1,1,0,2,5,405.67,0,0,0,1,0,0,0,0,87.56
1510,kazusa,0,0,0,0,39,2,2583.24,0,1,0,0,0,0,0,0,44.8
1510,kii,0,1,0,0,16,4,5712.59,0,0,0,0,1,0,0,0,254.03
1510,kouzuke,0,1,0,0,33,6,6395.51,1,0,0,0,0,0,0,0,257.99
1510,mikawa,0,0,0,0,2,4,3370.87,0,1,0,0,0,0,0,0,153.71
1510,mimasaka,0,0,0,0,20,5,2570.88,0,0,0,0,0,0,1,0,217.15
1510,mino,0,1,1,0,14,7,7914.92,1,0,0,0,0,0,0,0,279.26
1510,musashi,1,0,0,0,0,5,5933.03,0,1,0,0,0,0,0,0,123.41
1510,mutsu,1,1,0,0,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1510,nagato,0,0,0,0,40,2,2372,0,0,0,0,0,0,1,0,173.88
1510,noto,0,0,0,0,44,2,2063.37,0,0,1,0,0,0,0,0,110.32
1510,osumi,0,0,0,0,14,2,3834.17,0,0,0,0,0,0,0,1,210.86
1510,oumi,1,1,1,0,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1510,owari,0,1,1,0,32,3,1751.16,0,1,0,0,0,0,0,0,29.4
1510,sagami,0,1,1,0,6,4,2002.77,0,1,0,0,0,0,0,0,184.31
1510,sanuki,0,0,0,0,2,2,1652.96,0,0,0,0,1,0,0,0,167.94
1510,satsuma,0,1,1,0,10,3,3539.38,0,0,0,0,0,0,0,1,154.55
1510,settsu,0,1,1,0,2,5,1380.59,0,0,0,1,0,0,0,0,131.81
1510,shima,0,1,1,0,44,1,343.43,0,1,0,0,0,0,0,0,100.57
1510,shimotsuke,0,1,1,0,39,4,6291.09,1,0,0,0,0,0,0,0,179.99
1510,shimousa,0,1,1,0,27,5,2833.68,0,1,0,0,0,0,0,0,15.3
1510,shinano,0,1,1,0,12,10,12083.18,1,0,0,0,0,0,0,0,350.72
1510,suo,0,0,0,0,40,3,3549.75,0,0,0,0,0,0,1,0,196.93
1510,suruga,0,0,0,0,44,5,3348.18,0,1,0,0,0,0,0,0,333.95
1510,tajima,0,0,0,0,6,4,2334.59,0,0,0,0,0,1,0,0,276.47
1510,tanba,0,1,1,0,18,7,2805.21,0,0,0,0,0,1,0,0,209.63
1510,tango,0,0,0,0,3,3,1352.15,0,0,0,0,0,1,0,0,201.56
1510,tosa,0,0,0,1,1,2,7174.71,0,0,0,0,1,0,0,0,319.07
1510,toutoumi,0,0,0,0,9,3,2979.13,0,1,0,0,0,0,0,0,235.65
1510,wakasa,0,1,1,0,8,4,904.47,0,0,1,0,0,0,0,0,276.13
1510,yamashiro,0,1,1,1,1,6,1038.34,0,0,0,1,0,0,0,0,151.14
1510,yamato,0,1,1,0,2,5,3679.69,0,0,0,1,0,0,0,0,305.85
1511,aki,0,0,0,0,12,3,4313.56,0,0,0,0,0,0,1,0,229.41
1511,awa1,0,0,0,0,40,1,686.77,0,1,0,0,0,0,0,0,104.67
1511,awa2,0,0,0,0,45,3,4132.61,0,0,0,0,1,0,0,0,337.25
1511,bicchu,0,0,0,0,20,4,2638.75,0,0,0,0,0,0,1,0,184.23
1511,bingo,0,0,0,0,40,5,3715.59,0,0,0,0,0,0,1,0,166.73
1511,bizen,0,0,0,0,23,3,1820.08,0,0,0,0,0,0,1,0,145.03
1511,bungo,0,0,0,0,6,5,5401.68,0,0,0,0,0,0,0,1,210.23
1511,buzen,0,0,0,0,2,2,2103.64,0,0,0,0,0,0,0,1,177.36
1511,chikugo,0,1,1,0,4,4,1275.43,0,0,0,0,0,0,0,1,136.77
1511,chikuzen,0,1,1,0,2,4,2492.58,0,0,0,0,0,0,0,1,162.61
1511,dewa,0,1,1,0,45,2,18401.59,1,0,0,0,0,0,0,0,190.97
1511,ecchu,0,1,1,0,5,5,4246.09,0,0,1,0,0,0,0,0,325.31
1511,echigo,0,1,0,1,1,5,11515.81,0,0,1,0,0,0,0,0,242.35
1511,echizen,0,1,1,0,4,5,3298.5,0,0,1,0,0,0,0,0,273.09
1511,harima,0,1,1,0,12,6,4211.55,0,0,0,0,0,0,1,0,187.01
1511,hida,0,0,0,0,45,5,4195.8,1,0,0,0,0,0,0,0,385.48
1511,higo,0,0,0,0,2,4,7324.94,0,0,0,0,0,0,0,1,211.91
1511,hitachi,0,1,1,0,9,3,5562.37,0,1,0,0,0,0,0,0,72.34
1511,hizen,1,0,0,0,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1511,houki,0,0,0,0,31,5,2036.37,0,0,0,0,0,1,0,0,213.27
1511,hyuuga,0,0,0,0,17,4,8227.16,0,0,0,0,0,0,0,1,252.52
1511,iga,0,1,0,0,9,4,885.44,0,1,0,0,0,0,0,0,171.69
1511,inaba,0,0,0,0,22,4,1432.43,0,0,0,0,0,1,0,0,270.71
1511,ise,0,1,1,0,2,7,3506.41,0,1,0,0,0,0,0,0,201.76
1511,iwami,0,0,0,0,45,5,3760.11,0,0,0,0,0,1,0,0,217.38
1511,iyo,0,0,0,0,45,3,5461.32,0,0,0,0,1,0,0,0,316.54
1511,izu,0,0,0,0,18,2,1470.43,0,1,0,0,0,0,0,0,260.25
1511,izumi,1,0,0,0,0,3,738.87,0,0,0,1,0,0,0,0,131.45
1511,izumo,0,0,0,0,25,3,2687.53,0,0,0,0,0,1,0,0,155.56
1511,kaga,0,0,0,0,23,4,2171.04,0,0,1,0,0,0,0,0,248.98
1511,kai,0,1,0,0,3,4,4471.08,0,1,0,0,0,0,0,0,394.21
1511,kawachi,0,1,1,0,3,5,405.67,0,0,0,1,0,0,0,0,87.56
1511,kazusa,0,0,0,0,40,2,2583.24,0,1,0,0,0,0,0,0,44.8
1511,kii,0,1,1,0,17,4,5712.59,0,0,0,0,1,0,0,0,254.03
1511,kouzuke,0,1,0,0,34,6,6395.51,1,0,0,0,0,0,0,0,257.99
1511,mikawa,0,1,1,0,3,4,3370.87,0,1,0,0,0,0,0,0,153.71
1511,mimasaka,0,0,0,0,21,5,2570.88,0,0,0,0,0,0,1,0,217.15
1511,mino,0,1,1,0,15,7,7914.92,1,0,0,0,0,0,0,0,279.26
1511,musashi,0,0,0,1,1,5,5933.03,0,1,0,0,0,0,0,0,123.41
1511,mutsu,0,1,0,1,1,5,48432.08,1,0,0,0,0,0,0,0,183.43
1511,nagato,0,0,0,0,41,2,2372,0,0,0,0,0,0,1,0,173.88
1511,noto,0,0,0,0,45,2,2063.37,0,0,1,0,0,0,0,0,110.32
1511,osumi,0,0,0,0,15,2,3834.17,0,0,0,0,0,0,0,1,210.86
1511,oumi,0,1,1,1,1,7,3909.26,1,0,0,0,0,0,0,0,168.49
1511,owari,0,0,0,0,33,3,1751.16,0,1,0,0,0,0,0,0,29.4
1511,sagami,0,1,1,0,7,4,2002.77,0,1,0,0,0,0,0,0,184.31
1511,sanuki,0,0,0,0,3,2,1652.96,0,0,0,0,1,0,0,0,167.94
1511,satsuma,0,0,0,0,11,3,3539.38,0,0,0,0,0,0,0,1,154.55
1511,settsu,1,1,1,0,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1511,shima,0,0,0,0,45,1,343.43,0,1,0,0,0,0,0,0,100.57
1511,shimotsuke,0,1,1,0,40,4,6291.09,1,0,0,0,0,0,0,0,179.99
1511,shimousa,0,1,1,0,28,5,2833.68,0,1,0,0,0,0,0,0,15.3
1511,shinano,0,1,1,0,13,10,12083.18,1,0,0,0,0,0,0,0,350.72
1511,suo,0,0,0,0,41,3,3549.75,0,0,0,0,0,0,1,0,196.93
1511,suruga,0,1,1,0,45,5,3348.18,0,1,0,0,0,0,0,0,333.95
1511,tajima,0,0,0,0,7,4,2334.59,0,0,0,0,0,1,0,0,276.47
1511,tanba,0,1,1,0,19,7,2805.21,0,0,0,0,0,1,0,0,209.63
1511,tango,0,0,0,0,4,3,1352.15,0,0,0,0,0,1,0,0,201.56
1511,tosa,0,0,0,0,2,2,7174.71,0,0,0,0,1,0,0,0,319.07
1511,toutoumi,1,0,0,0,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1511,wakasa,0,1,1,0,9,4,904.47,0,0,1,0,0,0,0,0,276.13
1511,yamashiro,1,1,1,0,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1511,yamato,0,1,1,0,3,5,3679.69,0,0,0,1,0,0,0,0,305.85
1512,aki,0,0,0,0,13,3,4313.56,0,0,0,0,0,0,1,0,229.41
1512,awa1,0,0,0,0,41,1,686.77,0,1,0,0,0,0,0,0,104.67
1512,awa2,0,0,0,0,46,3,4132.61,0,0,0,0,1,0,0,0,337.25
1512,bicchu,0,0,0,0,21,4,2638.75,0,0,0,0,0,0,1,0,184.23
1512,bingo,0,0,0,0,41,5,3715.59,0,0,0,0,0,0,1,0,166.73
1512,bizen,0,0,0,0,24,3,1820.08,0,0,0,0,0,0,1,0,145.03
1512,bungo,0,0,0,0,7,5,5401.68,0,0,0,0,0,0,0,1,210.23
1512,buzen,0,0,0,0,3,2,2103.64,0,0,0,0,0,0,0,1,177.36
1512,chikugo,0,1,1,0,5,4,1275.43,0,0,0,0,0,0,0,1,136.77
1512,chikuzen,0,1,1,0,3,4,2492.58,0,0,0,0,0,0,0,1,162.61
1512,dewa,0,1,0,0,46,2,18401.59,1,0,0,0,0,0,0,0,190.97
1512,ecchu,0,1,1,0,6,5,4246.09,0,0,1,0,0,0,0,0,325.31
1512,echigo,1,0,0,0,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1512,echizen,0,0,0,0,5,5,3298.5,0,0,1,0,0,0,0,0,273.09
1512,harima,0,1,1,0,13,6,4211.55,0,0,0,0,0,0,1,0,187.01
1512,hida,0,0,0,0,46,5,4195.8,1,0,0,0,0,0,0,0,385.48
1512,higo,0,0,0,0,3,4,7324.94,0,0,0,0,0,0,0,1,211.91
1512,hitachi,0,1,0,0,10,3,5562.37,0,1,0,0,0,0,0,0,72.34
1512,hizen,0,0,0,1,1,2,4760.32,0,0,0,0,0,0,0,1,167.53
1512,houki,0,0,0,0,32,5,2036.37,0,0,0,0,0,1,0,0,213.27
1512,hyuuga,0,0,0,0,18,4,8227.16,0,0,0,0,0,0,0,1,252.52
1512,iga,0,1,0,0,10,4,885.44,0,1,0,0,0,0,0,0,171.69
1512,inaba,0,0,0,0,23,4,1432.43,0,0,0,0,0,1,0,0,270.71
1512,ise,0,0,0,0,3,7,3506.41,0,1,0,0,0,0,0,0,201.76
1512,iwami,0,0,0,0,46,5,3760.11,0,0,0,0,0,1,0,0,217.38
1512,iyo,0,0,0,0,46,3,5461.32,0,0,0,0,1,0,0,0,316.54
1512,izu,0,1,1,0,19,2,1470.43,0,1,0,0,0,0,0,0,260.25
1512,izumi,0,1,1,1,1,3,738.87,0,0,0,1,0,0,0,0,131.45
1512,izumo,0,0,0,0,26,3,2687.53,0,0,0,0,0,1,0,0,155.56
1512,kaga,0,0,0,0,24,4,2171.04,0,0,1,0,0,0,0,0,248.98
1512,kai,0,1,0,0,4,4,4471.08,0,1,0,0,0,0,0,0,394.21
1512,kawachi,0,1,1,0,4,5,405.67,0,0,0,1,0,0,0,0,87.56
1512,kazusa,0,0,0,0,41,2,2583.24,0,1,0,0,0,0,0,0,44.8
1512,kii,0,1,1,0,18,4,5712.59,0,0,0,0,1,0,0,0,254.03
1512,kouzuke,0,1,1,0,35,6,6395.51,1,0,0,0,0,0,0,0,257.99
1512,mikawa,0,1,1,0,4,4,3370.87,0,1,0,0,0,0,0,0,153.71
1512,mimasaka,0,0,0,0,22,5,2570.88,0,0,0,0,0,0,1,0,217.15
1512,mino,0,0,0,0,16,7,7914.92,1,0,0,0,0,0,0,0,279.26
1512,musashi,0,1,1,0,2,5,5933.03,0,1,0,0,0,0,0,0,123.41
1512,mutsu,0,1,1,0,2,5,48432.08,1,0,0,0,0,0,0,0,183.43
1512,nagato,0,0,0,0,42,2,2372,0,0,0,0,0,0,1,0,173.88
1512,noto,0,0,0,0,46,2,2063.37,0,0,1,0,0,0,0,0,110.32
1512,osumi,0,0,0,0,16,2,3834.17,0,0,0,0,0,0,0,1,210.86
1512,oumi,0,1,1,0,2,7,3909.26,1,0,0,0,0,0,0,0,168.49
1512,owari,0,0,0,0,34,3,1751.16,0,1,0,0,0,0,0,0,29.4
1512,sagami,1,0,0,0,0,4,2002.77,0,1,0,0,0,0,0,0,184.31
1512,sanuki,0,0,0,0,4,2,1652.96,0,0,0,0,1,0,0,0,167.94
1512,satsuma,0,0,0,0,12,3,3539.38,0,0,0,0,0,0,0,1,154.55
1512,settsu,0,1,1,1,1,5,1380.59,0,0,0,1,0,0,0,0,131.81
1512,shima,0,0,0,0,46,1,343.43,0,1,0,0,0,0,0,0,100.57
1512,shimotsuke,1,0,0,0,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1512,shimousa,0,1,0,0,29,5,2833.68,0,1,0,0,0,0,0,0,15.3
1512,shinano,0,1,1,0,14,10,12083.18,1,0,0,0,0,0,0,0,350.72
1512,suo,0,0,0,0,42,3,3549.75,0,0,0,0,0,0,1,0,196.93
1512,suruga,0,1,1,0,46,5,3348.18,0,1,0,0,0,0,0,0,333.95
1512,tajima,0,0,0,0,8,4,2334.59,0,0,0,0,0,1,0,0,276.47
1512,tanba,0,1,1,0,20,7,2805.21,0,0,0,0,0,1,0,0,209.63
1512,tango,0,0,0,0,5,3,1352.15,0,0,0,0,0,1,0,0,201.56
1512,tosa,0,0,0,0,3,2,7174.71,0,0,0,0,1,0,0,0,319.07
1512,toutoumi,1,0,0,1,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1512,wakasa,0,0,0,0,10,4,904.47,0,0,1,0,0,0,0,0,276.13
1512,yamashiro,0,1,1,1,1,6,1038.34,0,0,0,1,0,0,0,0,151.14
1512,yamato,0,1,1,0,4,5,3679.69,0,0,0,1,0,0,0,0,305.85
1513,aki,0,0,0,0,14,3,4313.56,0,0,0,0,0,0,1,0,229.41
1513,awa1,0,0,0,0,42,1,686.77,0,1,0,0,0,0,0,0,104.67
1513,awa2,0,0,0,0,47,3,4132.61,0,0,0,0,1,0,0,0,337.25
1513,bicchu,0,0,0,0,22,4,2638.75,0,0,0,0,0,0,1,0,184.23
1513,bingo,0,1,0,0,42,5,3715.59,0,0,0,0,0,0,1,0,166.73
1513,bizen,0,0,0,0,25,3,1820.08,0,0,0,0,0,0,1,0,145.03
1513,bungo,0,1,0,0,8,5,5401.68,0,0,0,0,0,0,0,1,210.23
1513,buzen,0,0,0,0,4,2,2103.64,0,0,0,0,0,0,0,1,177.36
1513,chikugo,1,0,0,0,0,4,1275.43,0,0,0,0,0,0,0,1,136.77
1513,chikuzen,0,1,1,0,4,4,2492.58,0,0,0,0,0,0,0,1,162.61
1513,dewa,0,1,0,0,47,2,18401.59,1,0,0,0,0,0,0,0,190.97
1513,ecchu,0,1,1,0,7,5,4246.09,0,0,1,0,0,0,0,0,325.31
1513,echigo,1,0,0,1,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1513,echizen,0,0,0,0,6,5,3298.5,0,0,1,0,0,0,0,0,273.09
1513,harima,0,0,0,0,14,6,4211.55,0,0,0,0,0,0,1,0,187.01
1513,hida,0,0,0,0,47,5,4195.8,1,0,0,0,0,0,0,0,385.48
1513,higo,0,1,1,0,4,4,7324.94,0,0,0,0,0,0,0,1,211.91
1513,hitachi,0,1,0,0,11,3,5562.37,0,1,0,0,0,0,0,0,72.34
1513,hizen,1,0,0,0,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1513,houki,0,1,1,0,33,5,2036.37,0,0,0,0,0,1,0,0,213.27
1513,hyuuga,0,0,0,0,19,4,8227.16,0,0,0,0,0,0,0,1,252.52
1513,iga,0,0,0,0,11,4,885.44,0,1,0,0,0,0,0,0,171.69
1513,inaba,0,0,0,0,24,4,1432.43,0,0,0,0,0,1,0,0,270.71
1513,ise,0,0,0,0,4,7,3506.41,0,1,0,0,0,0,0,0,201.76
1513,iwami,0,1,1,0,47,5,3760.11,0,0,0,0,0,1,0,0,217.38
1513,iyo,0,0,0,0,47,3,5461.32,0,0,0,0,1,0,0,0,316.54
1513,izu,0,1,1,0,20,2,1470.43,0,1,0,0,0,0,0,0,260.25
1513,izumi,0,1,1,0,2,3,738.87,0,0,0,1,0,0,0,0,131.45
1513,izumo,1,0,0,0,0,3,2687.53,0,0,0,0,0,1,0,0,155.56
1513,kaga,0,0,0,0,25,4,2171.04,0,0,1,0,0,0,0,0,248.98
1513,kai,0,1,0,0,5,4,4471.08,0,1,0,0,0,0,0,0,394.21
1513,kawachi,1,0,0,0,0,5,405.67,0,0,0,1,0,0,0,0,87.56
1513,kazusa,0,0,0,0,42,2,2583.24,0,1,0,0,0,0,0,0,44.8
1513,kii,0,1,0,0,19,4,5712.59,0,0,0,0,1,0,0,0,254.03
1513,kouzuke,0,1,1,0,36,6,6395.51,1,0,0,0,0,0,0,0,257.99
1513,mikawa,0,1,1,0,5,4,3370.87,0,1,0,0,0,0,0,0,153.71
1513,mimasaka,0,0,0,0,23,5,2570.88,0,0,0,0,0,0,1,0,217.15
1513,mino,0,0,0,0,17,7,7914.92,1,0,0,0,0,0,0,0,279.26
1513,musashi,0,1,1,0,3,5,5933.03,0,1,0,0,0,0,0,0,123.41
1513,mutsu,0,1,1,0,3,5,48432.08,1,0,0,0,0,0,0,0,183.43
1513,nagato,0,0,0,0,43,2,2372,0,0,0,0,0,0,1,0,173.88
1513,noto,0,0,0,0,47,2,2063.37,0,0,1,0,0,0,0,0,110.32
1513,osumi,0,0,0,0,17,2,3834.17,0,0,0,0,0,0,0,1,210.86
1513,oumi,0,0,0,0,3,7,3909.26,1,0,0,0,0,0,0,0,168.49
1513,owari,0,0,0,0,35,3,1751.16,0,1,0,0,0,0,0,0,29.4
1513,sagami,1,0,0,1,0,4,2002.77,0,1,0,0,0,0,0,0,184.31
1513,sanuki,0,0,0,0,5,2,1652.96,0,0,0,0,1,0,0,0,167.94
1513,satsuma,0,0,0,0,13,3,3539.38,0,0,0,0,0,0,0,1,154.55
1513,settsu,0,1,1,0,2,5,1380.59,0,0,0,1,0,0,0,0,131.81
1513,shima,0,0,0,0,47,1,343.43,0,1,0,0,0,0,0,0,100.57
1513,shimotsuke,0,0,0,1,1,4,6291.09,1,0,0,0,0,0,0,0,179.99
1513,shimousa,0,1,0,0,30,5,2833.68,0,1,0,0,0,0,0,0,15.3
1513,shinano,0,1,1,0,15,10,12083.18,1,0,0,0,0,0,0,0,350.72
1513,suo,0,0,0,0,43,3,3549.75,0,0,0,0,0,0,1,0,196.93
1513,suruga,0,1,1,0,47,5,3348.18,0,1,0,0,0,0,0,0,333.95
1513,tajima,0,0,0,0,9,4,2334.59,0,0,0,0,0,1,0,0,276.47
1513,tanba,0,0,0,0,21,7,2805.21,0,0,0,0,0,1,0,0,209.63
1513,tango,0,0,0,0,6,3,1352.15,0,0,0,0,0,1,0,0,201.56
1513,tosa,0,0,0,0,4,2,7174.71,0,0,0,0,1,0,0,0,319.07
1513,toutoumi,1,0,0,1,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1513,wakasa,0,0,0,0,11,4,904.47,0,0,1,0,0,0,0,0,276.13
1513,yamashiro,0,1,1,0,2,6,1038.34,0,0,0,1,0,0,0,0,151.14
1513,yamato,0,1,1,0,5,5,3679.69,0,0,0,1,0,0,0,0,305.85
1514,aki,0,0,0,0,15,3,4313.56,0,0,0,0,0,0,1,0,229.41
1514,awa1,0,0,0,0,43,1,686.77,0,1,0,0,0,0,0,0,104.67
1514,awa2,0,0,0,0,48,3,4132.61,0,0,0,0,1,0,0,0,337.25
1514,bicchu,0,0,0,0,23,4,2638.75,0,0,0,0,0,0,1,0,184.23
1514,bingo,0,1,0,0,43,5,3715.59,0,0,0,0,0,0,1,0,166.73
1514,bizen,0,0,0,0,26,3,1820.08,0,0,0,0,0,0,1,0,145.03
1514,bungo,0,1,0,0,9,5,5401.68,0,0,0,0,0,0,0,1,210.23
1514,buzen,0,0,0,0,5,2,2103.64,0,0,0,0,0,0,0,1,177.36
1514,chikugo,0,1,1,1,1,4,1275.43,0,0,0,0,0,0,0,1,136.77
1514,chikuzen,0,1,1,0,5,4,2492.58,0,0,0,0,0,0,0,1,162.61
1514,dewa,1,1,0,0,0,2,18401.59,1,0,0,0,0,0,0,0,190.97
1514,ecchu,0,1,1,0,8,5,4246.09,0,0,1,0,0,0,0,0,325.31
1514,echigo,1,1,0,1,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1514,echizen,0,1,1,0,7,5,3298.5,0,0,1,0,0,0,0,0,273.09
1514,harima,0,0,0,0,15,6,4211.55,0,0,0,0,0,0,1,0,187.01
1514,hida,0,0,0,0,48,5,4195.8,1,0,0,0,0,0,0,0,385.48
1514,higo,0,1,1,0,5,4,7324.94,0,0,0,0,0,0,0,1,211.91
1514,hitachi,0,1,0,0,12,3,5562.37,0,1,0,0,0,0,0,0,72.34
1514,hizen,1,1,1,1,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1514,houki,0,1,1,0,34,5,2036.37,0,0,0,0,0,1,0,0,213.27
1514,hyuuga,0,0,0,0,20,4,8227.16,0,0,0,0,0,0,0,1,252.52
1514,iga,0,1,0,0,12,4,885.44,0,1,0,0,0,0,0,0,171.69
1514,inaba,0,0,0,0,25,4,1432.43,0,0,0,0,0,1,0,0,270.71
1514,ise,0,1,1,0,5,7,3506.41,0,1,0,0,0,0,0,0,201.76
1514,iwami,0,1,1,0,48,5,3760.11,0,0,0,0,0,1,0,0,217.38
1514,iyo,0,0,0,0,48,3,5461.32,0,0,0,0,1,0,0,0,316.54
1514,izu,0,1,1,0,21,2,1470.43,0,1,0,0,0,0,0,0,260.25
1514,izumi,0,1,1,0,3,3,738.87,0,0,0,1,0,0,0,0,131.45
1514,izumo,0,0,0,1,1,3,2687.53,0,0,0,0,0,1,0,0,155.56
1514,kaga,0,0,0,0,26,4,2171.04,0,0,1,0,0,0,0,0,248.98
1514,kai,1,1,0,0,0,4,4471.08,0,1,0,0,0,0,0,0,394.21
1514,kawachi,0,0,0,1,1,5,405.67,0,0,0,1,0,0,0,0,87.56
1514,kazusa,0,0,0,0,43,2,2583.24,0,1,0,0,0,0,0,0,44.8
1514,kii,0,1,0,0,20,4,5712.59,0,0,0,0,1,0,0,0,254.03
1514,kouzuke,0,1,1,0,37,6,6395.51,1,0,0,0,0,0,0,0,257.99
1514,mikawa,0,1,1,0,6,4,3370.87,0,1,0,0,0,0,0,0,153.71
1514,mimasaka,0,0,0,0,24,5,2570.88,0,0,0,0,0,0,1,0,217.15
1514,mino,0,1,1,0,18,7,7914.92,1,0,0,0,0,0,0,0,279.26
1514,musashi,0,1,1,0,4,5,5933.03,0,1,0,0,0,0,0,0,123.41
1514,mutsu,0,1,1,0,4,5,48432.08,1,0,0,0,0,0,0,0,183.43
1514,nagato,0,0,0,0,44,2,2372,0,0,0,0,0,0,1,0,173.88
1514,noto,0,0,0,0,48,2,2063.37,0,0,1,0,0,0,0,0,110.32
1514,osumi,0,0,0,0,18,2,3834.17,0,0,0,0,0,0,0,1,210.86
1514,oumi,1,0,0,0,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1514,owari,0,0,0,0,36,3,1751.16,0,1,0,0,0,0,0,0,29.4
1514,sagami,0,1,0,1,1,4,2002.77,0,1,0,0,0,0,0,0,184.31
1514,sanuki,0,0,0,0,6,2,1652.96,0,0,0,0,1,0,0,0,167.94
1514,satsuma,0,0,0,0,14,3,3539.38,0,0,0,0,0,0,0,1,154.55
1514,settsu,0,1,1,0,3,5,1380.59,0,0,0,1,0,0,0,0,131.81
1514,shima,0,0,0,0,48,1,343.43,0,1,0,0,0,0,0,0,100.57
1514,shimotsuke,1,0,0,0,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1514,shimousa,0,1,0,0,31,5,2833.68,0,1,0,0,0,0,0,0,15.3
1514,shinano,0,1,1,0,16,10,12083.18,1,0,0,0,0,0,0,0,350.72
1514,suo,0,0,0,0,44,3,3549.75,0,0,0,0,0,0,1,0,196.93
1514,suruga,0,1,1,0,48,5,3348.18,0,1,0,0,0,0,0,0,333.95
1514,tajima,0,0,0,0,10,4,2334.59,0,0,0,0,0,1,0,0,276.47
1514,tanba,0,1,0,0,22,7,2805.21,0,0,0,0,0,1,0,0,209.63
1514,tango,0,0,0,0,7,3,1352.15,0,0,0,0,0,1,0,0,201.56
1514,tosa,0,0,0,0,5,2,7174.71,0,0,0,0,1,0,0,0,319.07
1514,toutoumi,0,0,0,1,1,3,2979.13,0,1,0,0,0,0,0,0,235.65
1514,wakasa,0,1,1,0,12,4,904.47,0,0,1,0,0,0,0,0,276.13
1514,yamashiro,0,1,1,0,3,6,1038.34,0,0,0,1,0,0,0,0,151.14
1514,yamato,0,1,1,0,6,5,3679.69,0,0,0,1,0,0,0,0,305.85
1515,aki,1,1,0,0,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1515,awa1,0,0,0,0,44,1,686.77,0,1,0,0,0,0,0,0,104.67
1515,awa2,0,0,0,0,49,3,4132.61,0,0,0,0,1,0,0,0,337.25
